I_R01_Gripper_Load,I_R02_Gripper_Load,I_R03_Gripper_Load,I_R04_Gripper_Load,I_R03_Gripper_Pot,I_R04_Gripper_Pot,t,label,cycle_id
385.0,1297.0,1376.0,-323.0,2411.0,8651.0,208.012,NoNose,5_267
391.0,1301.0,1360.0,633.0,2412.0,8711.0,208.482,NoNose,5_267
417.0,1296.0,1367.0,1263.0,2403.0,8896.0,209.082,NoNose,5_267
385.0,1303.0,1360.0,-301.0,2394.0,8713.0,209.49,NoNose,5_267
411.0,1300.0,1381.0,582.0,2407.0,8838.0,209.998,NoNose,5_267
385.0,1320.0,1387.0,-630.0,2406.0,8870.238938053097,210.483,NoNose,5_267
431.0,1320.0,1381.0,-710.0,2405.0,8805.0,211.065,NoNose,5_267
413.0,1306.0,1357.0,804.0,2389.0,13309.0,211.485,NoNose,5_267
392.0,1308.0,1367.0,-1175.0,2403.0,13297.0,211.993,NoNose,5_267
374.0,1326.0,1396.0,110.0,2416.0,13150.0,212.494,NoNose,5_267
424.0,1309.0,1385.0,1086.0,2405.0,13359.0,213.0,NoNose,5_267
402.0,1304.0,1369.0,-773.0,2398.0,12900.0,213.484,NoNose,5_267
402.0,1321.0,1375.0,-994.0,2400.0,13279.0,214.039,NoNose,5_267
391.0,1299.0,1363.0,161.0,2388.0,13259.0,214.495,NoNose,5_267
413.0,1303.0,1398.0,-511.0,2426.0,13237.0,214.995,NoNose,5_267
387.0,1279.0,1367.0,-1418.0,2387.0,13149.0,215.482,NoNose,5_267
383.0,1343.0,1392.0,353.0,2409.0,13308.0,215.987,NoNose,5_267
387.0,1307.0,1374.0,-3.0,2398.0,8883.0,216.491,NoNose,5_267
396.0,1297.0,1389.0,-398.0,2413.0,8995.0,216.989,NoNose,5_267
363.0,1295.0,1366.0,540.0,2404.0,8791.0,217.495,NoNose,5_267
417.0,1305.0,1373.0,853.0,2401.0,8854.0,217.991,NoNose,5_267
403.0,1291.0,1357.0,114.0,2388.0,8892.0,218.48,NoNose,5_267
330.0,1294.0,1370.0,-771.0,2389.0,8421.0,219.023,NoNose,5_267
413.0,1316.0,1384.0,-302.0,2421.0,13186.0,219.488,NoNose,5_267
391.0,1309.0,1368.0,-860.0,2406.0,13170.0,219.996,NoNose,5_267
378.0,1306.0,1381.0,1075.0,2413.0,13200.0,220.49,NoNose,5_267
448.0,1327.0,1369.0,812.0,2399.0,13289.0,220.987,NoNose,5_267
414.0,1308.0,1389.0,-1154.0,2414.0,12097.0,221.492,NoNose,5_267
424.0,1329.0,1360.0,1273.0,2403.0,12318.0,222.001,NoNose,5_267
428.0,1312.0,1377.0,-979.0,2409.0,12100.0,222.482,NoNose,5_267
446.0,1301.0,1384.0,750.0,2412.0,12083.0,223.018,NoNose,5_267
380.0,1325.0,1359.0,392.0,2394.0,12045.0,223.488,NoNose,5_267
401.0,1306.0,1371.0,-655.0,2392.0,12112.0,223.99,NoNose,5_267
418.0,1311.0,1376.0,-239.0,2398.0,12280.0,224.488,NoNose,5_267
398.0,1329.0,1398.0,741.0,2425.0,12230.0,224.994,NoNose,5_267
411.0,1306.0,1365.0,-786.0,2393.0,12149.0,225.491,NoNose,5_267
420.0,1306.0,1380.0,-95.0,2405.0,13312.0,225.98,NoNose,5_267
394.0,1309.0,1381.0,969.0,2407.0,13272.0,226.484,NoNose,5_267
412.0,1321.0,1378.0,-1173.0,2403.0,13273.0,226.998,NoNose,5_267
381.0,1295.0,1374.0,-181.0,2392.0,13131.0,227.482,NoNose,5_267
327.0,1303.0,1367.0,12.0,2386.0,13210.0,227.99,NoNose,5_267
408.0,1286.0,1385.0,135.0,2408.0,13098.0,228.485,NoNose,5_267
417.0,1321.0,1362.0,-984.0,2388.0,13244.0,229.126,NoNose,5_267
363.0,1315.0,1367.0,-949.0,2401.0,13287.0,229.484,NoNose,5_267
379.0,1306.0,1367.0,-1135.0,2400.0,13262.0,230.042,NoNose,5_267
416.0,1307.0,1379.0,-435.0,2399.0,12125.0,230.481,NoNose,5_267
425.0,1312.0,1368.0,464.0,2395.0,12125.0,230.99,NoNose,5_267
349.0,1298.0,1383.0,-912.0,2406.0,12127.035175879397,231.481,NoNose,5_267
399.0,1300.0,1385.0,298.0,2405.0,12002.0,232.032,NoNose,5_267
414.0,1301.0,1391.0,697.0,2406.0,11975.0,232.483,NoNose,5_267
429.0,1313.0,1360.0,-145.0,2392.0,12075.0,232.984,NoNose,5_267
439.0,1311.0,1364.0,1241.0,2385.0,12240.0,233.487,NoNose,5_267
372.0,1303.0,1374.0,772.0,2408.0,13145.0,233.997,NoNose,5_267
394.0,1316.0,1361.0,1230.0,2389.0,13374.0,234.477,NoNose,5_267
386.0,1322.0,1375.0,-584.0,2409.0,13301.0,235.006,NoNose,5_267
415.0,1289.0,1369.0,1123.0,2400.0,13321.0,235.487,NoNose,5_267
266.0,1291.0,1381.0,799.0,2404.0,13154.0,236.022,NoNose,5_267
445.0,1324.0,1373.0,-1125.0,2393.0,13189.0,236.481,NoNose,5_267
399.0,1332.0,1386.0,-890.0,2417.0,13250.0,236.997,NoNose,5_267
394.0,1310.0,1376.0,868.0,2400.0,13205.0,237.486,NoNose,5_267
402.0,1315.0,1379.0,-267.0,2404.0,12231.0,237.99,NoNose,5_267
418.0,1331.0,1372.0,-878.0,2406.0,12145.0,238.483,NoNose,5_267
402.0,1320.0,1378.0,-686.0,2390.0,12181.0,238.999,NoNose,5_267
442.0,1337.0,1370.0,730.0,2403.0,12137.0,239.482,NoNose,5_267
419.0,1322.0,1382.0,595.0,2405.0,12129.0,240.016,NoNose,5_267
402.0,1321.0,1370.0,-1084.0,2396.0,12120.0,240.508,NoNose,5_267
453.0,1327.0,1382.0,155.0,2395.0,12106.0,241.124,NoNose,5_267
406.0,1298.0,1383.0,655.0,2396.0,12093.0,241.487,NoNose,5_267
403.0,1307.0,1370.0,-315.0,2399.0,12075.602040816326,241.987,NoNose,5_267
401.0,1303.0,1378.0,-1026.0,2407.0,13214.0,242.485,NoNose,5_267
408.0,1320.0,1385.0,-381.0,2401.0,13289.0,243.031,NoNose,5_267
429.0,1290.0,1377.0,-509.0,2397.0,13237.0,243.492,NoNose,5_267
383.0,1312.0,1373.0,1151.0,2403.0,13189.0,243.978,NoNose,5_267
394.0,1313.0,1366.0,-481.0,2398.0,13291.0,244.487,NoNose,5_267
401.0,1310.0,1369.0,-1118.0,2393.0,13255.0,245.037,NoNose,5_267
400.0,1312.0,1377.0,385.0,2395.0,13260.0,245.591,NoNose,5_267
426.0,1301.0,1382.0,941.0,2396.0,8792.0,246.076,NoNose,5_267
392.245,1318.0,1378.0,461.0,2404.0,8825.0,246.502,NoNose,5_267
386.0,1309.0,1383.0,-1142.0,2407.0,8774.0,246.993,NoNose,5_267
446.0,1314.0,1375.0,360.0,2407.0,8812.0,247.479,NoNose,5_267
401.0,1317.0,1373.0,-670.0,2385.0,8792.0,248.096,NoNose,5_267
395.0,1311.0,1361.0,-396.0,2400.0,13349.0,248.48,NoNose,5_267
413.0,1299.0,1361.0,449.0,2387.0,13245.0,249.008,NoNose,5_267
407.0,1298.0,1377.0,-973.0,2409.0,13164.0,249.485,NoNose,5_267
389.0,1311.0,1365.0,-1078.0,2394.0,13148.0,250.008,NoNose,5_267
427.0,1308.0,1394.0,-1287.0,2407.0,13249.0,250.484,NoNose,5_267
452.0,1300.0,1348.0,206.0,2389.0,13325.0,251.031,NoNose,5_267
437.0,1308.0,1369.0,-1366.0,2381.0,13224.0,251.494,NoNose,5_267
417.0,1329.0,1385.0,-839.0,2407.0,13298.0,252.096,NoNose,5_267
407.0,1303.0,1382.0,645.0,2403.0,13261.0,252.494,NoNose,5_267
404.0,1317.0,1355.0,648.0,2388.0,8628.0,253.062,NoNose,5_267
428.0,1315.0,1381.0,572.0,2402.0,8876.0,253.487,NoNose,5_267
376.0,1300.0,1393.0,-1219.0,2402.0,9002.464285714286,254.035,NoNose,5_267
384.0,1313.0,1377.0,155.0,2403.0,9065.0,254.706,NoNose,5_267
351.0,1277.0,1360.0,197.0,2397.0,8734.0,255.075,NoNose,5_267
328.0,1306.0,1359.0,-152.0,2382.0,8888.0,255.487,NoNose,5_267
434.0,1298.0,1388.0,-202.0,2396.0,13300.0,255.989,NoNose,5_267
399.0,1332.0,1386.0,-1221.0,2416.0,13240.0,256.504,NoNose,5_267
407.0,1303.0,1371.0,669.0,2397.0,13170.0,257.019,NoNose,5_267
254.0,1318.0,1383.0,228.0,2414.0,13418.0,257.484,NoNose,5_267
417.0,1322.0,1390.0,-834.0,2396.0,12144.0,257.984,NoNose,5_267
325.0,1302.0,1371.0,-298.0,2393.0,12129.0,258.491,NoNose,5_267
437.0,1325.0,1381.0,-337.0,2410.0,12126.0,259.04,NoNose,5_267
322.0,1319.0,1381.0,389.0,2416.0,12234.0,259.49,NoNose,5_267
487.0,1343.0,1379.0,790.0,2400.0,12264.0,260.005,NoNose,5_267
385.0,1288.0,1376.0,1174.0,2397.0,12183.0,260.489,NoNose,5_267
405.0,1304.0,1374.0,363.0,2408.0,12234.0,261.024,NoNose,5_267
432.0,1311.0,1383.0,958.0,2401.0,12165.0,261.49,NoNose,5_267
415.0,1308.0,1367.0,447.0,2407.0,12127.0,262.004,NoNose,5_267
384.0,1292.0,1372.0,-684.0,2393.0,13313.0,262.486,NoNose,5_267
380.0,1313.0,1385.0,-547.0,2399.0,13208.0,262.98,NoNose,5_267
429.0,1319.0,1352.0,193.0,2381.0,13394.0,263.497,NoNose,5_267
407.0,1315.0,1374.0,194.0,2388.0,13225.0,264.027,NoNose,5_267
412.0,1310.0,1364.0,-469.0,2395.0,13281.0,264.495,NoNose,5_267
436.0,1313.0,1385.0,-1319.0,2416.0,13183.0,264.982,NoNose,5_267
426.0,1311.0,1369.0,-859.0,2396.0,13157.0,265.49,NoNose,5_267
421.0,1325.0,1385.0,-701.0,2411.0,13291.0,266.003,NoNose,5_267
355.0,1312.0,1377.0,952.0,2393.0,13288.0,266.49,NoNose,5_267
392.0,1310.0,1380.0,-108.0,2399.0,11902.0,267.073,NoNose,5_267
426.0,1303.0,1382.0,308.0,2402.0,11983.0,267.484,NoNose,5_267
434.0,1323.0,1383.0,357.0,2399.0,12141.0,268.052,NoNose,5_267
478.0,1339.0,1364.0,295.0,2387.0,11984.0,268.48,NoNose,5_267
345.0,1327.0,1360.0,-1118.0,2387.0,11822.0,269.037,NoNose,5_267
440.0,1310.0,1361.0,-409.0,2387.0,11942.0,269.5,NoNose,5_267
425.0,1317.0,1359.0,1071.0,2400.0,11903.0,270.038,NoNose,5_267
471.0,1336.0,1360.0,337.0,2388.0,11966.0,270.486,NoNose,5_267
414.0,1290.0,1381.0,-625.0,2407.0,11792.0,270.989,NoNose,5_267
381.0,1297.0,1372.0,-1215.0,2407.0,13093.0,271.583,NoNose,5_267
424.0,1308.0,1382.0,-233.0,2401.0,13261.0,272.122,NoNose,5_267
385.0,1306.0,1379.0,248.0,2405.0,13381.0,272.586,NoNose,5_267
396.0,1311.0,1371.0,-718.0,2397.0,13313.0,273.082,NoNose,5_267
366.0,1297.0,1367.0,1191.0,2397.0,13195.0,273.586,NoNose,5_267
349.0,1320.0,1374.0,-979.0,2400.0,13231.0,274.108,NoNose,5_267
411.0,1286.0,1373.0,1261.0,2397.0,13276.0,274.586,NoNose,5_267
404.0,1304.0,1379.0,-392.0,2404.0,13194.497536945813,275.089,NoNose,5_267
439.0,1307.0,1368.0,157.0,2397.0,12188.0,275.592,NoNose,5_267
424.0,1346.0,1367.0,-775.0,2383.0,12098.0,276.109,NoNose,5_267
442.0,1317.0,1351.0,-160.0,2390.0,12121.0,276.58,NoNose,5_267
378.0,1302.0,1360.0,-419.0,2391.0,11877.0,277.1,NoNose,5_267
436.0,1300.0,1383.0,-549.0,2407.0,11783.0,277.578,NoNose,5_267
460.0,1313.0,1373.0,801.0,2408.0,12184.0,278.09,NoNose,5_267
430.0,1335.0,1384.0,-416.0,2410.0,12126.0,278.579,NoNose,5_267
415.0,1274.0,1373.0,-259.0,2392.0,13275.0,279.081,NoNose,5_267
410.0,1292.0,1376.0,-984.0,2411.0,13179.0,279.587,NoNose,5_267
404.0,1353.0,1359.0,516.0,2392.0,13215.0,280.105,NoNose,5_267
388.0,1313.0,1370.0,716.0,2393.0,13218.0,280.583,NoNose,5_267
417.0,1331.0,1370.0,1277.0,2410.0,13259.0,281.115,NoNose,5_267
289.0,1315.0,1362.0,659.0,2404.0,13219.0,281.585,NoNose,5_267
405.0,1300.0,1386.0,-44.0,2409.0,13219.0,282.093,NoNose,5_267
406.0,1302.0,1357.0,715.0,2403.0,13128.0,282.577,NoNose,5_267
404.0,1285.0,1367.0,-952.0,2393.0,13320.0,283.085,NoNose,5_267
431.0,1325.0,1363.0,-1305.0,2395.0,13015.0,283.584,NoNose,5_267
419.0,1301.0,1386.0,-185.0,2404.0,13316.0,284.086,NoNose,5_267
400.0,1286.0,1369.0,-114.0,2408.0,13361.0,284.587,NoNose,5_267
442.0,1306.0,1381.0,218.0,2407.0,12430.0,285.353,NoNose,5_267
438.0,1325.0,1370.0,-1348.0,2401.0,12268.0,285.587,NoNose,5_267
419.0,1314.0,1371.0,-39.0,2403.0,12570.0,286.124,NoNose,5_267
324.0,1348.0,1378.0,-149.0,2405.0,12314.0,286.586,NoNose,5_267
403.0,1302.0,1375.0,-685.0,2395.0,12429.0,287.168,NoNose,5_267
404.0,1326.0,1385.0,769.0,2401.0,12426.0,287.581,NoNose,5_267
442.0,1308.0,1365.0,932.0,2387.0,12297.0,288.148,NoNose,5_267
417.0,1293.0,1370.0,1187.0,2395.0,12471.0,288.589,NoNose,5_267
434.0,1305.0,1359.0,457.0,2393.0,12197.0,289.1,NoNose,5_267
410.0,1296.0,1381.0,660.0,2410.0,12282.0,289.579,NoNose,5_267
426.0,1283.0,1362.0,445.0,2394.0,12346.0,290.118,NoNose,5_267
485.0,1313.0,1384.0,-778.0,2409.0,12289.0,290.612,NoNose,5_267
412.0,1293.0,1373.0,-1003.0,2404.0,12297.0,291.096,NoNose,5_267
428.0,1312.0,1381.0,802.0,2408.0,12300.0,291.59,NoNose,5_267
390.0,1294.0,1364.0,430.0,2390.0,13301.0,292.125,NoNose,5_267
465.0,1312.0,1357.0,-740.0,2383.0,13204.0,292.584,NoNose,5_267
387.0,1283.0,1374.0,95.0,2404.0,13249.0,293.089,NoNose,5_267
410.0,1322.0,1377.0,563.0,2395.0,13346.0,293.579,NoNose,5_267
362.0,1305.0,1377.0,354.0,2408.0,13171.0,294.104,NoNose,5_267
451.0,1302.0,1386.0,582.0,2400.0,13205.0,0.0,"NoNose,NoBody2",5_35
434.0,1310.0,1384.0,585.0,2412.0,13063.0,0.501,"NoNose,NoBody2",5_35
457.0,1307.0,1387.0,534.0,2409.0,13171.0,0.995,"NoNose,NoBody2",5_35
439.0,1320.0,1377.0,539.0,2403.0,13134.0,1.514,"NoNose,NoBody2",5_35
427.0,1309.0,1364.0,550.0,2393.0,13142.0,1.989,"NoNose,NoBody2",5_35
429.0,1326.0,1364.0,560.0,2391.0,13193.0,2.499,"NoNose,NoBody2",5_35
450.0,1326.0,1380.0,568.0,2409.0,13120.0,2.997,"NoNose,NoBody2",5_35
445.0,1339.0,1362.0,603.0,2403.0,13156.0,3.497,"NoNose,NoBody2",5_35
437.0,1324.0,1369.0,576.0,2399.0,13191.0,4.0,"NoNose,NoBody2",5_35
462.0,1336.0,1373.0,590.0,2405.0,13119.0,4.49,"NoNose,NoBody2",5_35
442.0,1323.0,1371.0,658.0,2403.0,13182.0,5.002,"NoNose,NoBody2",5_35
462.0,1315.0,1367.0,630.0,2395.0,13180.0,5.495,"NoNose,NoBody2",5_35
476.0,1324.0,1373.0,719.0,2395.0,13274.0,6.003,"NoNose,NoBody2",5_35
443.0,1300.0,1382.0,678.0,2413.0,13214.0,6.493,"NoNose,NoBody2",5_35
468.0,1298.0,1378.0,626.0,2399.0,13279.0,6.992,"NoNose,NoBody2",5_35
434.0,1307.0,1358.0,572.0,2400.0,13165.0,7.515,"NoNose,NoBody2",5_35
467.0,1325.0,1379.0,667.0,2397.0,13232.0,7.986,"NoNose,NoBody2",5_35
516.0,1328.0,1387.0,603.0,2413.0,13225.0,8.614,"NoNose,NoBody2",5_35
445.0,1332.0,1377.0,627.0,2409.0,13191.0,8.992,"NoNose,NoBody2",5_35
435.0,1305.0,1375.0,672.0,2399.0,13218.0,9.492,"NoNose,NoBody2",5_35
420.0,1332.0,1372.0,690.0,2396.0,13503.0,10.0,"NoNose,NoBody2",5_35
446.0,1317.0,1375.0,677.0,2397.0,13314.0,10.51,"NoNose,NoBody2",5_35
450.0,1327.0,1363.0,661.0,2396.0,13236.0,11.002,"NoNose,NoBody2",5_35
438.0,1317.0,1388.0,715.0,2416.0,13240.0,11.506,"NoNose,NoBody2",5_35
416.0,1296.0,1384.0,689.0,2414.0,13210.0,12.002,"NoNose,NoBody2",5_35
454.0,1341.0,1362.0,791.0,2397.0,13363.0,12.513,"NoNose,NoBody2",5_35
443.0,1283.0,1370.0,717.0,2402.0,13567.0,13.039,"NoNose,NoBody2",5_35
427.0,1275.0,1366.0,621.0,2409.0,13177.0,13.503,"NoNose,NoBody2",5_35
443.0,1308.0,1372.0,635.0,2401.0,13267.0,14.01,"NoNose,NoBody2",5_35
470.0,1331.0,1378.0,510.0,2412.0,13283.0,14.506,"NoNose,NoBody2",5_35
441.0,1324.0,1369.0,606.0,2403.0,13262.0,14.999,"NoNose,NoBody2",5_35
439.0,1309.0,1358.0,591.0,2394.0,13179.0,15.957,"NoNose,NoBody2",5_35
456.0,1306.0,1377.0,607.0,2399.0,13217.0,16.003,"NoNose,NoBody2",5_35
423.0,1318.0,1363.0,579.0,2401.0,13179.0,16.515,"NoNose,NoBody2",5_35
436.0,1305.0,1358.0,600.0,2401.0,13182.0,17.009,"NoNose,NoBody2",5_35
433.0,1311.0,1389.0,573.0,2411.0,13128.0,17.491,"NoNose,NoBody2",5_35
425.0,1309.0,1375.0,408.0,2415.0,13098.0,17.999,"NoNose,NoBody2",5_35
430.0,1299.0,1378.0,625.0,2403.0,13219.0,18.63,"NoNose,NoBody2",5_35
426.0,1317.0,1357.0,590.0,2393.0,13177.0,19.006,"NoNose,NoBody2",5_35
417.0,1307.0,1371.0,602.0,2399.0,13152.0,19.508,"NoNose,NoBody2",5_35
272.0,1329.0,1328.0,596.0,2394.0,13204.0,20.006,"NoNose,NoBody2",5_35
418.0,1308.0,1362.0,649.0,2408.0,13378.0,20.516,"NoNose,NoBody2",5_35
424.0,1308.0,1374.0,585.0,2401.0,13214.0,21.003,"NoNose,NoBody2",5_35
440.0,1308.0,1362.0,582.0,2410.0,13123.0,21.5,"NoNose,NoBody2",5_35
455.0,1333.0,1376.0,612.0,2406.0,13148.0,22.001,"NoNose,NoBody2",5_35
416.0,1288.0,1363.0,600.0,2396.0,13140.0,22.493,"NoNose,NoBody2",5_35
301.0,1299.0,1354.0,622.0,2407.0,13167.0,23.0,"NoNose,NoBody2",5_35
441.0,1325.0,1375.0,603.0,2405.0,13201.0,23.495,"NoNose,NoBody2",5_35
431.0,1286.0,1373.0,459.0,2405.0,12978.0,23.999,"NoNose,NoBody2",5_35
380.0,1273.0,1371.0,646.0,2400.0,13162.0,24.487,"NoNose,NoBody2",5_35
437.0,1322.0,1371.0,594.0,2404.0,13311.0,24.991,"NoNose,NoBody2",5_35
424.0,1286.0,1374.0,677.0,2406.0,13238.0,25.502,"NoNose,NoBody2",5_35
449.0,1295.0,1363.0,491.0,2400.0,13123.0,25.992,"NoNose,NoBody2",5_35
422.0,1290.0,1359.0,571.0,2393.0,13179.0,26.498,"NoNose,NoBody2",5_35
434.0,1307.0,1360.0,636.0,2403.0,13243.0,26.993,"NoNose,NoBody2",5_35
424.0,1273.0,1372.0,648.0,2396.0,13213.0,27.494,"NoNose,NoBody2",5_35
439.0,1287.0,1376.0,637.0,2398.0,13290.0,27.999,"NoNose,NoBody2",5_35
372.0,1304.0,1364.0,690.0,2395.0,13259.0,28.629,"NoNose,NoBody2",5_35
420.0,1309.0,1371.0,613.0,2396.0,13257.0,28.999,"NoNose,NoBody2",5_35
423.0,1307.0,1379.0,753.0,2398.0,13250.0,29.507,"NoNose,NoBody2",5_35
419.0,1298.0,1370.0,680.0,2406.0,13193.0,30.007,"NoNose,NoBody2",5_35
451.0,1316.0,1351.0,606.0,2399.0,13203.0,30.505,"NoNose,NoBody2",5_35
447.0,1281.0,1390.0,623.0,2411.0,13289.0,30.998,"NoNose,NoBody2",5_35
291.0,1310.0,1386.0,613.0,2410.0,13148.0,31.514,"NoNose,NoBody2",5_35
431.0,1304.0,1368.0,604.0,2404.0,13215.0,31.996,"NoNose,NoBody2",5_35
442.0,1308.0,1381.0,681.0,2408.0,13265.0,32.499,"NoNose,NoBody2",5_35
319.0,1311.0,1358.0,567.0,2392.0,13166.0,33.003,"NoNose,NoBody2",5_35
455.0,1331.0,1376.0,583.0,2403.0,13212.0,33.487,"NoNose,NoBody2",5_35
405.0,1286.0,1369.0,609.0,2396.0,13183.0,33.993,"NoNose,NoBody2",5_35
420.0,1294.0,1359.0,571.0,2395.0,13232.0,34.488,"NoNose,NoBody2",5_35
480.0,1332.0,1369.0,650.0,2405.0,13219.0,35.008,"NoNose,NoBody2",5_35
467.0,1305.0,1365.0,544.0,2398.0,13118.0,35.513,"NoNose,NoBody2",5_35
383.0,1320.0,1371.0,668.0,2399.0,13235.0,36.002,"NoNose,NoBody2",5_35
429.0,1308.0,1368.0,608.0,2404.0,13232.0,36.5,"NoNose,NoBody2",5_35
465.0,1299.0,1361.0,614.0,2406.0,13185.0,37.007,"NoNose,NoBody2",5_35
432.0,1307.0,1375.0,611.0,2406.0,13150.0,37.501,"NoNose,NoBody2",5_35
421.0,1275.0,1391.0,703.0,2408.0,13306.0,37.993,"NoNose,NoBody2",5_35
429.0,1298.0,1367.0,600.0,2401.0,13144.0,38.614,"NoNose,NoBody2",5_35
386.0,1323.0,1381.0,611.0,2399.0,13144.0,39.017,"NoNose,NoBody2",5_35
343.0,1304.0,1358.0,635.0,2404.0,13184.0,39.496,"NoNose,NoBody2",5_35
285.0,1291.0,1370.0,659.0,2395.0,13257.0,40.006,"NoNose,NoBody2",5_35
437.0,1314.0,1378.0,674.0,2396.0,13235.0,40.503,"NoNose,NoBody2",5_35
457.0,1318.0,1373.0,671.0,2402.0,13246.0,40.994,"NoNose,NoBody2",5_35
460.0,1340.0,1370.0,629.0,2412.0,13174.0,41.49,"NoNose,NoBody2",5_35
428.0,1308.0,1364.0,637.0,2395.0,13239.0,42.005,"NoNose,NoBody2",5_35
457.0,1314.0,1366.0,603.0,2401.0,13227.0,42.514,"NoNose,NoBody2",5_35
450.0,1346.0,1358.0,544.0,2409.0,13163.0,42.993,"NoNose,NoBody2",5_35
429.0,1311.0,1377.0,601.0,2408.0,13257.0,43.507,"NoNose,NoBody2",5_35
440.0,1298.0,1332.0,612.0,2422.0,13152.0,44.008,"NoNose,NoBody2",5_35
422.0,1322.0,1375.0,580.0,2404.0,13127.0,44.5,"NoNose,NoBody2",5_35
453.0,1329.0,1364.0,578.0,2402.0,13144.0,44.999,"NoNose,NoBody2",5_35
448.0,1325.0,1383.0,591.0,2407.0,13145.0,45.493,"NoNose,NoBody2",5_35
299.0,1330.0,1372.0,635.0,2401.0,13190.0,45.997,"NoNose,NoBody2",5_35
440.0,1302.0,1364.0,376.0,2396.0,13045.0,46.491,"NoNose,NoBody2",5_35
403.0,1303.0,1375.0,658.0,2407.0,13205.0,46.999,"NoNose,NoBody2",5_35
428.0,1310.0,1375.0,705.0,2408.0,13161.0,47.502,"NoNose,NoBody2",5_35
442.0,1305.0,1386.0,593.0,2412.0,13211.0,47.998,"NoNose,NoBody2",5_35
450.0,1299.0,1383.0,545.0,2416.0,13179.0,48.629,"NoNose,NoBody2",5_35
435.0,1296.0,1387.0,658.0,2418.0,13194.0,49.002,"NoNose,NoBody2",5_35
315.0,1312.0,1368.0,653.0,2397.0,13256.0,49.501,"NoNose,NoBody2",5_35
429.0,1321.0,1373.0,639.0,2398.0,13252.0,50.0,"NoNose,NoBody2",5_35
434.0,1320.0,1366.0,627.0,2389.0,13226.0,50.493,"NoNose,NoBody2",5_35
414.0,1298.0,1374.0,544.0,12533.0,13112.0,50.994,"NoNose,NoBody2",5_35
435.0693069306931,1315.0,1362.0,583.0,12484.0,13161.0,51.5,"NoNose,NoBody2",5_35
460.0,1334.0,1354.0,586.0,12518.454976303317,13148.0,52.002,"NoNose,NoBody2",5_35
373.0,1284.0,1363.0,561.0,12481.0,13210.0,52.501,"NoNose,NoBody2",5_35
436.0,1297.0,1379.0,697.0,6773.0,13535.0,52.993,"NoNose,NoBody2",5_35
435.0,1299.0,1368.0,706.0,6769.0,13307.0,53.49,"NoNose,NoBody2",5_35
283.0,1319.0,1364.0,651.0,6767.0,13266.0,53.999,"NoNose,NoBody2",5_35
510.0,1311.0,1368.0,619.0,6754.0,13406.0,54.495,"NoNose,NoBody2",5_35
423.0,1307.0,1378.0,749.0,6756.0,13226.0,55.003,"NoNose,NoBody2",5_35
400.0,1288.0,1365.0,671.0,6751.0,13220.0,55.494,"NoNose,NoBody2",5_35
427.0,1306.0,1350.0,630.0,6727.0,13204.0,56.003,"NoNose,NoBody2",5_35
342.0,1289.0,1368.0,614.0,6750.0,13283.0,56.498,"NoNose,NoBody2",5_35
416.0,1315.0,1403.0,627.0,6735.0,13229.0,56.997,"NoNose,NoBody2",5_35
433.0,1322.0,1363.0,685.0,6746.0,13251.0,57.488,"NoNose,NoBody2",5_35
469.0,1329.0,1375.0,577.0,6753.0,13219.0,58.012,"NoNose,NoBody2",5_35
456.0,1323.0,1364.0,609.0,6748.0,13275.0,58.661,"NoNose,NoBody2",5_35
441.0,1290.0,1368.0,621.0,6752.0,13170.0,59.003,"NoNose,NoBody2",5_35
488.0,1344.0,1351.0,577.0,12450.0,13083.0,59.507,"NoNose,NoBody2",5_35
372.0,1313.0,1373.0,615.0,12511.0,13226.0,60.0,"NoNose,NoBody2",5_35
430.0,1318.0,1374.0,548.0,12480.099526066351,13148.0,60.495,"NoNose,NoBody2",5_35
470.0,1305.0,1395.0,612.0,12561.0,13172.0,60.994,"NoNose,NoBody2",5_35
450.0,1333.0,1379.0,569.0,12537.0,13198.0,61.495,"NoNose,NoBody2",5_35
445.0,1312.0,1377.0,584.0,12516.37012987013,13195.0,62.004,"NoNose,NoBody2",5_35
426.0,1340.0,1367.0,638.0,12510.0,13239.0,62.494,"NoNose,NoBody2",5_35
450.0,1338.0,1378.0,505.0,12555.0,13145.0,63.002,"NoNose,NoBody2",5_35
425.0,1326.0,1379.0,595.0,2450.0,13180.0,63.499,"NoNose,NoBody2",5_35
451.0,1345.0,1363.0,666.0,2439.0,13203.0,64.003,"NoNose,NoBody2",5_35
326.0,1318.0,1386.0,435.0,2450.0,13181.0,64.501,"NoNose,NoBody2",5_35
444.0,1313.0,1375.0,615.0,2441.0,13231.0,64.999,"NoNose,NoBody2",5_35
445.0,1332.0,3049.230215827338,580.0,12388.0,13225.0,65.502,"NoNose,NoBody2",5_35
449.0,1329.0,7722.265734265734,511.0,12474.0,13127.0,65.993,"NoNose,NoBody2",5_35
426.0,1335.0,6586.0,504.0,12446.601307189543,13114.0,66.492,"NoNose,NoBody2",5_35
454.0,1317.0,6541.0,519.0,12417.0,13094.0,66.999,"NoNose,NoBody2",5_35
432.0,1327.0,6486.0,509.0,12463.0,13088.0,67.493,"NoNose,NoBody2",5_35
450.0,1301.0,6476.0,503.0,12407.0,13099.0,68.008,"NoNose,NoBody2",5_35
250.0,1329.0,6474.0,544.0,12451.0,13117.0,68.62,"NoNose,NoBody2",5_35
